period_start_utc,price_real,pred_produccion,pred_agrupado,pred_por_hora,pred_redes,pred_mezcla,pred_mezcla_calibrada,filtro_precio_cero
2025-04-14 07:00:00,37.740,43.674,40.905,44.095,45.435,43.674,43.674,False
2025-04-14 08:00:00,30.550,22.093,21.507,23.849,21.215,22.093,22.093,False
2025-04-14 09:00:00,7.400,12.898,12.618,13.183,12.893,12.898,12.898,False
2025-04-14 10:00:00,3.520,-0.094,5.538,3.846,6.916,5.582,5.582,True
2025-04-14 11:00:00,0.650,-0.094,3.397,3.159,3.737,3.461,3.461,True
2025-04-14 12:00:00,0.000,-0.094,3.194,3.175,-1.480,1.319,1.319,True
2025-04-14 13:00:00,0.000,-0.094,0.673,1.374,-2.093,-0.223,-0.223,True
2025-04-14 14:00:00,0.000,-0.094,3.399,3.160,-1.989,1.172,1.172,True
2025-04-14 15:00:00,0.000,-0.094,4.178,4.072,-1.498,1.876,1.876,True
2025-04-14 16:00:00,0.650,-0.094,3.578,0.656,3.729,2.762,2.762,True
2025-04-14 17:00:00,4.990,13.005,14.818,15.881,9.487,13.005,13.005,False
2025-04-14 18:00:00,35.000,34.369,31.102,39.215,33.184,34.369,34.369,False
2025-04-14 19:00:00,35.000,43.765,34.396,49.171,46.737,43.765,43.765,False
2025-04-14 20:00:00,19.750,38.438,28.164,52.123,35.879,38.438,38.438,False
2025-04-14 21:00:00,13.000,21.268,19.227,22.915,21.562,21.268,21.268,False
2025-04-14 22:00:00,14.000,10.917,8.827,7.372,15.143,10.917,10.917,False
2025-04-14 23:00:00,7.500,8.541,8.576,2.991,12.679,8.541,8.541,False
2025-04-15 00:00:00,5.640,5.544,5.076,1.921,8.612,5.544,5.544,False
2025-04-15 01:00:00,4.500,5.191,4.217,3.310,7.331,5.191,5.191,False
2025-04-15 02:00:00,3.600,7.631,4.214,3.412,13.358,7.631,7.631,False
2025-04-15 03:00:00,7.080,9.381,7.408,2.138,16.292,9.381,9.381,False
2025-04-15 04:00:00,20.080,15.133,13.324,8.369,21.563,15.133,15.133,False
2025-04-15 05:00:00,34.450,30.085,28.873,22.251,36.870,30.085,30.085,False
2025-04-15 06:00:00,35.000,29.444,25.962,25.490,35.021,29.444,29.444,False
2025-04-15 07:00:00,18.740,11.812,8.039,13.472,13.395,11.812,11.812,False
2025-04-15 08:00:00,5.500,8.434,6.380,9.447,9.216,8.434,8.434,False
2025-04-15 09:00:00,3.520,-0.094,1.583,6.855,7.265,5.438,5.438,True
2025-04-15 10:00:00,0.080,-0.094,-1.081,-7.676,9.387,1.128,1.128,True
2025-04-15 11:00:00,0.000,-0.094,-2.395,-4.023,5.652,0.335,0.335,True
2025-04-15 12:00:00,-0.010,-0.094,-2.686,-1.238,4.877,0.773,0.773,True
2025-04-15 13:00:00,-0.010,-0.094,-2.323,0.645,5.157,1.559,1.559,True
2025-04-15 14:00:00,-0.010,-0.094,-2.378,-0.650,2.045,-0.091,-0.091,True
2025-04-15 15:00:00,0.000,-0.094,0.543,0.599,-0.080,0.311,0.311,True
2025-04-15 16:00:00,2.550,1.878,1.712,1.312,2.427,1.878,1.878,False
2025-04-15 17:00:00,7.500,7.820,4.959,10.677,7.823,7.820,7.820,False
2025-04-15 18:00:00,33.470,26.095,29.144,21.323,27.389,26.095,26.095,False
2025-04-15 19:00:00,35.000,36.091,34.216,34.988,38.325,36.091,36.091,False
2025-04-15 20:00:00,21.960,21.210,18.025,26.851,19.367,21.210,21.210,False
2025-04-15 21:00:00,21.460,10.005,10.291,5.417,13.232,10.005,10.005,False
2025-04-15 22:00:00,16.220,10.248,9.927,8.542,11.770,10.248,10.248,False
2025-04-15 23:00:00,16.220,10.448,8.009,10.695,12.092,10.448,10.448,False
2025-04-16 00:00:00,15.000,8.880,5.964,6.287,13.012,8.880,8.880,False
2025-04-16 01:00:00,12.960,7.090,5.633,2.388,11.709,7.090,7.090,False
2025-04-16 02:00:00,6.000,7.000,5.287,3.615,10.823,7.000,7.000,False
2025-04-16 03:00:00,6.990,6.845,5.549,2.721,10.909,6.845,6.845,False
2025-04-16 04:00:00,15.980,10.878,7.547,7.687,15.768,10.878,10.878,False
2025-04-16 05:00:00,17.460,18.306,15.645,15.438,22.452,18.306,18.306,False
2025-04-16 06:00:00,15.000,18.989,12.524,20.102,23.003,18.989,18.989,False
2025-04-16 07:00:00,3.800,6.830,4.668,5.853,9.185,6.830,6.830,False
2025-04-16 08:00:00,0.660,-0.094,1.941,2.395,6.691,3.977,3.977,True
2025-04-16 09:00:00,0.000,-0.094,0.771,-0.025,6.447,2.803,2.803,True
2025-04-16 10:00:00,0.000,-0.094,0.281,2.692,5.566,3.118,3.118,True
2025-04-16 11:00:00,0.000,-0.094,-1.446,1.250,4.288,1.656,1.656,True
2025-04-16 12:00:00,0.000,-0.094,-1.981,1.510,3.591,1.295,1.295,True
2025-04-16 13:00:00,-0.010,-0.094,-3.011,1.232,4.493,1.264,1.264,True
2025-04-16 14:00:00,-0.010,-0.094,-2.037,-0.563,3.836,0.754,0.754,True
2025-04-16 15:00:00,0.000,-0.094,0.330,0.996,3.951,1.978,1.978,True
2025-04-16 16:00:00,0.650,2.244,1.303,1.479,3.523,2.244,2.244,False
2025-04-16 17:00:00,6.100,9.149,7.291,9.323,10.414,9.149,9.149,False
2025-04-16 18:00:00,30.920,33.531,31.583,25.096,41.319,33.531,33.531,False
2025-04-16 19:00:00,69.210,49.800,45.939,41.313,59.061,49.800,49.800,False
2025-04-16 20:00:00,36.000,37.533,31.268,33.695,45.111,37.533,37.533,False
2025-04-16 21:00:00,22.150,23.549,20.676,10.915,35.179,23.549,23.549,False
2025-04-16 22:00:00,20.190,20.999,16.068,22.955,23.231,20.999,20.999,False
2025-04-16 23:00:00,16.220,13.556,12.089,15.612,13.114,13.556,13.556,False
2025-04-17 00:00:00,15.980,10.111,10.332,11.636,8.802,10.111,10.111,False
2025-04-17 01:00:00,15.880,11.788,10.418,15.634,9.932,11.788,11.788,False
2025-04-17 02:00:00,15.500,12.578,9.998,12.857,14.304,12.578,12.578,False
2025-04-17 03:00:00,15.500,15.716,15.905,13.452,17.273,15.716,15.716,False
2025-04-17 04:00:00,16.460,23.648,21.010,26.420,23.547,23.648,23.648,False
2025-04-17 05:00:00,22.480,27.294,22.496,26.235,31.686,27.294,27.294,False
2025-04-17 06:00:00,19.970,19.036,10.430,19.173,25.386,19.036,19.036,False
2025-04-17 07:00:00,9.500,10.171,5.555,11.677,12.503,10.171,10.171,False
2025-04-17 08:00:00,3.520,4.878,2.756,4.153,7.013,4.878,4.878,False
2025-04-17 09:00:00,1.490,-0.094,1.786,3.011,6.148,3.898,3.898,True
2025-04-17 10:00:00,0.000,-0.094,1.373,0.962,8.943,4.278,4.278,True
2025-04-17 11:00:00,0.000,-0.094,1.964,2.117,12.449,6.204,6.204,True
2025-04-17 12:00:00,0.000,-0.094,1.519,-0.368,9.188,4.021,4.021,True
2025-04-17 13:00:00,0.000,-0.094,1.454,-0.202,6.809,3.099,3.099,True
2025-04-17 14:00:00,0.000,-0.094,1.205,4.900,5.800,4.152,4.152,True
2025-04-17 15:00:00,0.000,-0.094,1.623,-1.434,6.581,2.689,2.689,True
2025-04-17 16:00:00,3.520,5.013,2.921,3.157,7.975,5.013,5.013,False
2025-04-17 17:00:00,20.080,18.885,18.039,20.498,18.310,18.885,18.885,False
2025-04-17 18:00:00,72.830,44.694,48.018,36.889,48.056,44.694,44.694,False
2025-04-17 19:00:00,107.500,65.782,71.469,59.112,66.521,65.782,65.782,False
2025-04-17 20:00:00,87.560,45.387,49.262,31.563,52.850,45.387,45.387,False
2025-04-17 21:00:00,62.400,34.695,35.751,20.779,44.341,34.695,34.695,False
2025-04-17 22:00:00,36.000,38.457,34.825,44.055,36.982,38.457,38.457,False
2025-04-17 23:00:00,21.530,31.944,28.537,38.980,29.222,31.944,31.944,False
2025-04-18 00:00:00,20.260,28.191,24.867,36.314,24.591,28.191,28.191,False
2025-04-18 01:00:00,20.570,27.392,25.872,37.081,21.265,27.392,27.392,False
2025-04-18 02:00:00,20.570,23.848,24.779,29.678,18.776,23.848,23.848,False
2025-04-18 03:00:00,20.260,25.114,25.295,33.070,19.011,25.114,25.114,False
2025-04-18 04:00:00,15.550,28.020,25.228,35.118,24.789,28.020,28.020,False
2025-04-18 05:00:00,18.980,31.511,27.484,35.137,31.811,31.511,31.511,False
2025-04-18 06:00:00,12.050,30.423,20.859,42.190,28.771,30.423,30.423,False
2025-04-18 07:00:00,4.310,14.938,8.407,18.782,16.952,14.938,14.938,False
2025-04-18 08:00:00,2.000,8.359,4.584,13.173,7.581,8.359,8.359,False
2025-04-18 09:00:00,0.000,-0.094,1.542,8.150,5.724,5.197,5.197,True
2025-04-18 10:00:00,-0.300,-0.094,1.934,4.802,8.143,5.278,5.278,True
2025-04-18 11:00:00,-0.790,-0.094,0.536,2.238,7.061,3.657,3.657,True
2025-04-18 12:00:00,-1.160,-0.094,1.450,2.888,4.158,2.964,2.964,True
2025-04-18 13:00:00,-1.540,-0.094,0.434,0.468,-1.643,-0.387,-0.387,True
2025-04-18 14:00:00,-1.540,-0.094,0.047,0.063,-5.496,-2.166,-2.166,True
2025-04-18 15:00:00,-1.510,-0.094,1.078,0.188,-5.915,-1.986,-1.986,True
2025-04-18 16:00:00,0.000,-0.094,1.450,0.512,0.871,0.937,0.937,True
2025-04-18 17:00:00,3.520,6.569,8.922,0.369,9.454,6.569,6.569,False
2025-04-18 18:00:00,21.530,28.796,22.307,38.033,26.735,28.796,28.796,False
2025-04-18 19:00:00,35.000,38.828,32.427,44.054,39.710,38.828,38.828,False
2025-04-18 20:00:00,30.000,32.899,28.479,41.280,29.929,32.899,32.899,False
2025-04-18 21:00:00,21.050,23.899,24.057,18.126,28.111,23.899,23.899,False
2025-04-18 22:00:00,8.000,13.428,13.407,12.289,14.299,13.428,13.428,False
2025-04-18 23:00:00,4.830,8.446,7.102,9.800,8.439,8.446,8.446,False
2025-04-19 00:00:00,3.830,5.023,3.267,6.333,5.357,5.023,5.023,False
2025-04-19 01:00:00,3.520,3.379,3.448,4.027,2.842,3.379,3.379,False
2025-04-19 02:00:00,3.520,3.073,3.162,6.109,0.729,3.073,3.073,False
2025-04-19 03:00:00,3.520,3.149,5.180,3.787,1.146,3.149,3.149,False
2025-04-19 04:00:00,3.520,4.497,6.246,7.497,0.935,4.497,4.497,False
2025-04-19 05:00:00,3.520,4.958,2.420,6.783,5.492,4.958,4.958,False
2025-04-19 06:00:00,2.400,5.611,2.436,9.177,5.319,5.611,5.611,False
2025-04-19 07:00:00,0.000,2.120,-1.237,8.229,0.055,2.120,2.120,False
2025-04-19 08:00:00,-0.790,-0.094,-0.066,0.466,1.954,0.902,0.902,True
2025-04-19 09:00:00,-1.540,-0.094,-1.052,1.234,3.154,1.316,1.316,True
2025-04-19 10:00:00,-1.540,-0.094,-2.312,-5.682,2.951,-1.218,-1.218,True
2025-04-19 11:00:00,-2.200,-0.094,-2.133,-3.771,2.057,-0.948,-0.948,True
2025-04-19 12:00:00,-3.000,-0.094,-4.487,-1.141,1.685,-1.014,-1.014,True
2025-04-19 13:00:00,-4.000,-0.094,-4.812,-2.754,2.113,-1.424,-1.424,True
2025-04-19 14:00:00,-4.000,-0.094,-5.162,-1.770,2.010,-1.276,-1.276,True
2025-04-19 15:00:00,-3.000,-0.094,-5.581,-0.224,1.402,-1.181,-1.181,True
2025-04-19 16:00:00,-1.540,-0.094,-2.668,-2.718,2.463,-0.631,-0.631,True
2025-04-19 17:00:00,0.000,0.187,0.796,-6.359,4.640,0.187,0.187,False
2025-04-19 18:00:00,2.780,11.308,9.639,3.068,18.739,11.308,11.308,False
2025-04-19 19:00:00,8.000,19.337,21.718,10.056,24.511,19.337,19.337,False
2025-04-19 20:00:00,7.550,14.986,16.007,7.390,19.918,14.986,14.986,False
2025-04-19 21:00:00,8.000,12.464,15.022,4.804,16.290,12.464,12.464,False
2025-04-19 22:00:00,3.520,6.744,4.386,2.395,11.773,6.744,6.744,False
2025-04-19 23:00:00,2.780,6.300,4.835,3.413,9.564,6.300,6.300,False
2025-04-20 00:00:00,2.100,5.378,3.144,2.806,8.983,5.378,5.378,False
2025-04-20 01:00:00,2.170,5.625,3.200,4.515,8.276,5.625,5.625,False
2025-04-20 02:00:00,3.000,4.877,4.854,1.641,7.321,4.877,4.877,False
2025-04-20 03:00:00,3.520,8.169,7.446,8.812,8.229,8.169,8.169,False
2025-04-20 04:00:00,3.520,10.421,10.190,9.303,11.432,10.421,10.421,False
2025-04-20 05:00:00,5.500,10.803,10.092,7.925,13.495,10.803,10.803,False
2025-04-20 06:00:00,3.520,7.584,6.178,8.736,7.773,7.584,7.584,False
2025-04-20 07:00:00,1.600,4.692,2.184,7.944,4.133,4.692,4.692,False
2025-04-20 08:00:00,0.000,2.986,0.859,1.745,5.512,2.986,2.986,False
2025-04-20 09:00:00,-0.020,-0.094,-1.083,-2.769,4.580,0.676,0.676,True
2025-04-20 10:00:00,-0.990,-0.094,-1.730,-7.673,2.380,-1.869,-1.869,True
2025-04-20 11:00:00,-4.000,-0.094,-1.869,-2.876,1.184,-0.950,-0.950,True
2025-04-20 12:00:00,-4.990,-0.094,-5.833,0.224,-0.177,-1.753,-1.753,True
2025-04-20 13:00:00,-4.200,-0.094,-6.321,1.146,-0.167,-1.620,-1.620,True
2025-04-20 14:00:00,-1.540,-0.094,-1.712,-0.181,-1.072,-0.997,-0.997,True
2025-04-20 15:00:00,-1.540,-0.094,-2.199,-0.358,-2.522,-1.776,-1.776,True
2025-04-20 16:00:00,-0.300,-1.708,-1.882,0.702,-3.385,-1.708,-1.708,False
2025-04-20 17:00:00,3.050,5.459,6.603,7.224,3.278,5.459,5.459,False
2025-04-20 18:00:00,10.240,22.222,20.941,20.708,24.319,22.222,22.222,False
2025-04-20 19:00:00,32.930,45.085,42.353,44.883,47.286,45.085,45.085,False
2025-04-20 20:00:00,41.270,31.916,32.024,22.968,38.545,31.916,31.916,False
2025-04-20 21:00:00,39.000,23.860,28.502,12.323,29.031,23.860,23.860,False
2025-04-20 22:00:00,39.000,32.315,31.302,40.828,26.692,32.315,32.315,False
2025-04-20 23:00:00,25.500,21.730,22.159,28.340,16.450,21.730,21.730,False
2025-04-21 00:00:00,23.660,24.046,26.763,30.030,17.520,24.046,24.046,False
2025-04-21 01:00:00,22.500,28.342,30.335,35.458,21.510,28.342,28.342,False
2025-04-21 02:00:00,25.000,33.466,33.257,40.081,28.662,33.466,33.466,False
2025-04-21 03:00:00,29.970,35.878,41.837,35.543,31.659,35.878,35.878,False
2025-04-21 04:00:00,39.000,49.009,53.142,58.389,38.875,49.009,49.009,False
2025-04-21 05:00:00,72.130,63.794,71.208,63.398,58.530,63.794,63.794,False
2025-04-21 06:00:00,65.120,62.124,65.152,60.109,61.365,62.124,62.124,False
2025-04-21 07:00:00,33.980,32.816,31.775,29.204,36.306,32.816,32.816,False
2025-04-21 08:00:00,25.740,22.277,20.833,22.042,23.535,22.277,22.277,False
2025-04-21 09:00:00,15.000,14.626,15.212,14.009,14.650,14.626,14.626,False
2025-04-21 10:00:00,11.830,9.189,8.460,10.115,9.040,9.189,9.189,False
2025-04-21 11:00:00,8.120,7.925,12.639,6.829,5.213,7.925,7.925,False
2025-04-21 12:00:00,6.560,9.008,11.972,11.372,5.013,9.008,9.008,False
2025-04-21 13:00:00,9.270,9.359,12.640,11.263,5.470,9.359,9.359,False
2025-04-21 14:00:00,11.940,12.934,13.724,18.068,8.492,12.934,12.934,False
2025-04-21 15:00:00,20.330,14.513,14.968,15.670,13.303,14.513,14.513,False
2025-04-21 16:00:00,44.860,30.272,32.173,36.033,24.527,30.272,30.272,False
2025-04-21 17:00:00,76.720,64.938,64.037,82.278,52.608,64.938,64.938,False
2025-04-21 18:00:00,134.090,103.419,115.295,109.453,89.987,103.419,103.419,False
2025-04-21 19:00:00,160.000,119.324,132.680,134.707,106.813,122.941,119.324,False
2025-04-21 20:00:00,122.770,101.677,107.103,108.527,92.469,101.677,101.677,False
2025-04-21 21:00:00,98.200,87.112,95.875,89.374,78.843,87.112,87.112,False
2025-04-21 22:00:00,85.100,91.975,100.240,88.220,88.592,91.975,91.975,False
2025-04-21 23:00:00,76.050,80.878,88.772,75.076,79.310,80.878,80.878,False
2025-04-22 00:00:00,71.730,73.167,72.731,70.634,75.394,73.167,73.167,False
2025-04-22 01:00:00,70.410,77.402,85.099,73.062,74.883,77.402,77.402,False
2025-04-22 02:00:00,73.060,74.573,79.294,72.992,72.217,74.573,74.573,False
2025-04-22 03:00:00,66.000,73.025,71.204,78.799,70.059,73.025,73.025,False
2025-04-22 04:00:00,84.480,87.524,89.278,89.525,84.707,87.524,87.524,False
2025-04-22 05:00:00,115.900,98.322,100.700,96.852,97.641,98.322,98.322,False
2025-04-22 06:00:00,126.600,108.466,120.150,118.578,103.228,112.910,108.466,False
2025-04-22 07:00:00,83.510,82.380,80.951,94.553,74.323,82.380,82.380,False
2025-04-22 08:00:00,69.700,69.475,74.838,80.029,57.536,69.475,69.475,False
2025-04-22 09:00:00,45.000,48.872,53.023,43.173,50.033,48.872,48.872,False
2025-04-22 10:00:00,30.000,37.772,33.580,35.354,42.728,37.772,37.772,False
2025-04-22 11:00:00,20.370,31.905,33.216,23.952,36.888,31.905,31.905,False
2025-04-22 12:00:00,15.000,23.940,24.398,17.784,28.213,23.940,23.940,False
2025-04-22 13:00:00,5.110,22.836,21.814,22.317,23.991,22.836,22.836,False
2025-04-22 14:00:00,4.310,18.893,21.892,10.094,23.243,18.893,18.893,False
2025-04-22 15:00:00,5.790,21.312,22.985,15.744,24.234,21.312,21.312,False
2025-04-22 16:00:00,21.700,30.686,37.541,26.363,28.786,30.686,30.686,False
2025-04-22 17:00:00,60.000,55.937,62.267,59.298,48.669,55.937,55.937,False
2025-04-22 18:00:00,99.990,95.717,100.756,100.080,88.665,95.717,95.717,False
2025-04-22 19:00:00,130.040,102.995,104.964,102.897,113.741,107.855,102.995,False
2025-04-22 20:00:00,105.030,96.676,95.213,94.390,99.487,96.676,96.676,False
2025-04-22 21:00:00,75.810,79.326,82.063,72.435,82.442,79.326,79.326,False
2025-04-22 22:00:00,72.840,74.358,76.182,70.073,76.204,74.358,74.358,False
2025-04-22 23:00:00,62.400,63.465,66.181,59.222,64.610,63.465,63.465,False
2025-04-23 00:00:00,60.980,63.846,66.782,63.090,62.212,63.846,63.846,False
2025-04-23 01:00:00,53.170,66.161,66.912,72.881,60.558,66.161,66.161,False
2025-04-23 02:00:00,50.920,62.327,65.048,64.396,58.733,62.327,62.327,False
2025-04-23 03:00:00,53.170,64.954,65.406,70.961,60.110,64.954,64.954,False
2025-04-23 04:00:00,73.000,72.974,77.854,73.285,69.081,72.974,72.974,False
2025-04-23 05:00:00,80.240,94.413,97.930,92.561,93.164,94.413,94.413,False
2025-04-23 06:00:00,67.110,93.318,100.674,96.067,85.741,93.318,93.318,False
2025-04-23 07:00:00,45.000,55.103,60.249,57.178,49.686,55.103,55.103,False
2025-04-23 08:00:00,11.500,32.810,37.695,27.991,32.762,32.810,32.810,False
2025-04-23 09:00:00,4.310,28.051,29.781,27.851,26.903,28.051,28.051,False
2025-04-23 10:00:00,0.650,19.792,21.899,15.115,21.718,19.792,19.792,False
2025-04-23 11:00:00,0.280,16.213,16.693,12.606,18.558,16.213,16.213,False
2025-04-23 12:00:00,0.010,15.813,17.755,14.445,15.382,15.813,15.813,False
2025-04-23 13:00:00,0.040,10.534,11.691,4.011,14.559,10.534,10.534,False
2025-04-23 14:00:00,0.040,10.159,11.843,4.689,12.998,10.159,10.159,False
2025-04-23 15:00:00,0.010,15.776,19.054,11.006,16.896,15.776,15.776,False
2025-04-23 16:00:00,3.520,24.438,26.441,28.132,20.165,24.438,24.438,False
2025-04-23 17:00:00,31.240,52.357,55.970,61.021,43.150,52.357,52.357,False
2025-04-23 18:00:00,88.730,103.323,100.363,108.160,101.915,103.323,103.323,False
2025-04-23 19:00:00,116.700,112.731,117.472,110.143,121.415,116.851,112.731,False
2025-04-23 20:00:00,105.580,89.046,91.972,83.127,91.292,89.046,89.046,False
2025-04-23 21:00:00,80.240,71.717,75.123,63.403,75.397,71.717,71.717,False
2025-04-23 22:00:00,75.240,72.708,81.023,71.272,67.549,72.708,72.708,False
2025-04-23 23:00:00,55.890,59.148,65.980,59.808,53.529,59.148,59.148,False
2025-04-24 00:00:00,45.500,55.487,63.679,54.387,50.168,55.487,55.487,False
2025-04-24 01:00:00,47.460,53.746,60.463,58.030,45.496,53.746,53.746,False
2025-04-24 02:00:00,47.460,52.931,59.432,59.428,43.181,52.931,52.931,False
2025-04-24 03:00:00,53.170,53.605,60.793,58.005,44.914,53.605,53.605,False
2025-04-24 04:00:00,65.740,65.844,67.288,68.954,62.429,65.844,65.844,False
2025-04-24 05:00:00,95.000,85.792,86.774,86.049,84.862,85.792,85.792,False
2025-04-24 06:00:00,71.330,75.440,74.493,75.406,76.175,75.440,75.440,False
2025-04-24 07:00:00,19.970,46.118,49.764,49.761,40.651,46.118,46.118,False
2025-04-24 08:00:00,3.950,26.585,27.001,28.174,25.081,26.585,26.585,False
2025-04-24 09:00:00,0.100,22.599,22.227,20.866,24.180,22.599,22.599,False
2025-04-24 10:00:00,0.040,23.302,20.402,24.728,24.408,23.302,23.302,False
2025-04-24 11:00:00,0.000,19.386,19.694,12.613,24.234,19.386,19.386,False
2025-04-24 12:00:00,0.000,17.616,18.988,12.009,20.793,17.616,17.616,False
2025-04-24 13:00:00,0.000,19.075,16.990,20.455,19.603,19.075,19.075,False
2025-04-24 14:00:00,0.000,15.475,17.553,8.935,18.821,15.475,15.475,False
2025-04-24 15:00:00,0.000,17.477,21.132,12.032,18.820,17.477,17.477,False
2025-04-24 16:00:00,3.520,25.082,31.226,19.391,24.743,25.082,25.082,False
2025-04-24 17:00:00,47.460,52.319,53.956,52.764,50.757,52.319,52.319,False
2025-04-24 18:00:00,102.350,92.538,90.686,80.750,102.767,92.538,92.538,False
2025-04-24 19:00:00,114.480,123.524,124.137,121.346,132.942,126.822,123.524,False
2025-04-24 20:00:00,106.530,101.641,103.064,87.941,110.848,101.641,101.641,False
2025-04-24 21:00:00,93.100,89.800,91.685,87.585,90.047,89.800,89.800,False
2025-04-24 22:00:00,74.240,84.463,90.190,79.083,84.203,84.463,84.463,False
2025-04-24 23:00:00,65.010,76.666,80.376,73.582,76.196,76.666,76.666,False
2025-04-25 00:00:00,69.390,76.677,82.017,69.671,77.927,76.677,76.677,False
2025-04-25 01:00:00,61.310,74.622,78.488,67.908,76.759,74.622,74.622,False
2025-04-25 02:00:00,65.200,75.541,78.152,72.926,75.544,75.541,75.541,False
2025-04-25 03:00:00,72.990,78.177,85.524,71.697,77.526,78.177,78.177,False
2025-04-25 04:00:00,72.990,88.338,94.474,76.333,92.740,88.338,88.338,False
2025-04-25 05:00:00,83.510,106.534,103.944,95.221,116.962,106.534,106.534,False
2025-04-25 06:00:00,78.870,99.888,94.971,95.077,107.183,99.888,99.888,False
2025-04-25 07:00:00,40.500,62.837,57.715,74.460,57.961,62.837,62.837,False
2025-04-25 08:00:00,15.000,40.829,45.529,46.233,33.250,40.829,40.829,False
2025-04-25 09:00:00,0.650,33.438,39.350,36.321,26.842,33.438,33.438,False
2025-04-25 10:00:00,0.000,22.953,31.723,13.963,23.118,22.953,22.953,False
2025-04-25 11:00:00,0.000,22.009,28.506,13.149,23.781,22.009,22.009,False
2025-04-25 12:00:00,-0.010,20.042,24.526,16.221,19.545,20.042,20.042,False
2025-04-25 13:00:00,-0.120,16.979,15.271,18.517,17.107,16.979,16.979,False
2025-04-25 14:00:00,-0.210,13.424,12.210,8.335,18.150,13.424,13.424,False
2025-04-25 15:00:00,-0.010,16.703,14.435,10.390,23.137,16.703,16.703,False
2025-04-25 16:00:00,0.000,29.931,33.132,18.680,35.969,29.931,29.931,False
2025-04-25 17:00:00,20.080,56.594,58.159,59.599,53.167,56.594,56.594,False
2025-04-25 18:00:00,44.030,82.529,89.965,74.319,83.110,82.529,82.529,False
2025-04-25 19:00:00,47.460,88.226,93.661,76.777,92.738,88.226,88.226,False
2025-04-25 20:00:00,47.460,81.923,88.106,80.768,78.151,81.923,81.923,False
2025-04-25 21:00:00,40.700,54.902,60.394,43.342,59.454,54.902,54.902,False
2025-04-25 22:00:00,19.860,34.199,34.558,37.680,31.319,34.199,34.199,False
2025-04-25 23:00:00,7.830,26.994,28.252,28.002,25.294,26.994,26.994,False
2025-04-26 00:00:00,5.300,26.183,23.229,27.846,27.152,26.183,26.183,False
2025-04-26 01:00:00,7.110,25.522,24.382,24.993,26.773,25.522,25.522,False
2025-04-26 02:00:00,7.110,23.993,21.679,24.999,24.973,23.993,23.993,False
2025-04-26 03:00:00,5.300,21.857,21.094,23.163,21.450,21.857,21.857,False
2025-04-26 04:00:00,8.500,20.048,24.109,17.108,19.207,20.048,20.048,False
2025-04-26 05:00:00,15.500,16.871,21.043,12.660,16.900,16.871,16.871,False
2025-04-26 06:00:00,6.980,11.972,13.313,13.035,10.168,11.972,11.972,False
2025-04-26 07:00:00,0.000,-0.094,4.035,1.405,10.282,5.745,5.745,True
2025-04-26 08:00:00,-0.510,-0.094,-3.145,-0.344,11.817,3.680,3.680,True
2025-04-26 09:00:00,-1.540,-0.094,-8.759,-12.044,13.650,-0.781,-0.781,True
2025-04-26 10:00:00,-2.000,-0.094,-8.909,-22.384,12.304,-4.466,-4.466,True
2025-04-26 11:00:00,-2.000,-0.094,-8.728,-6.489,10.143,-0.508,-0.508,True
